City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
271,ibimirim,0,BR,1598326036,89,-8.54,-37.69,66.18,12.12
272,taltal,0,CL,1598326154,71,-25.4,-70.48,51.04,0.6
273,victor harbor,0,AU,1598326184,62,-35.57,138.62,55.0,1.01
274,constitucion,61,CL,1598326184,86,-35.33,-72.42,52.02,23.76
275,longyearbyen,20,SJ,1598326184,69,78.22,15.64,37.4,6.93
276,port lincoln,8,AU,1598326184,62,-34.73,135.87,55.98,11.92
277,milos,0,GR,1598326184,83,36.75,24.43,71.6,4.7
278,jalu,0,LY,1598326184,56,29.03,21.55,74.7,6.67
279,luderitz,0,NA,1598326036,87,-26.65,15.16,53.65,7.67
280,miraflores,90,MX,1598326184,77,19.22,-98.81,62.6,6.93
281,anadyr,75,RU,1598326185,76,64.75,177.48,53.6,13.42
282,mayo,1,US,1598326185,83,38.89,-76.51,79.0,6.93
283,alta,13,NO,1598326185,76,69.97,23.27,48.2,9.17
284,seydisehir,0,TR,1598326185,37,37.42,31.85,57.16,2.08
285,muros,9,ES,1598326175,89,42.78,-9.06,55.99,1.01
286,leningradskiy,100,RU,1598326150,90,69.38,178.42,42.58,9.71
287,yurty,1,RU,1598326185,70,56.05,97.63,62.67,3.49
288,changji,97,CN,1598326185,24,44.02,87.32,89.6,13.42
289,nara,20,JP,1598326037,50,34.69,135.8,97.0,8.05
290,oeiras,14,BR,1598326185,45,-7.03,-42.13,77.61,7.16
291,coahuayana,94,MX,1598326037,83,18.73,-103.68,79.75,2.13
292,nome,90,US,1598326037,76,64.5,-165.41,55.4,8.05
293,polovinnoye,11,RU,1598326185,81,54.79,65.99,55.87,7.36
294,airai,0,TL,1598326037,41,-8.93,125.41,73.26,7.16
295,meulaboh,0,ID,1598326185,68,4.14,96.13,85.3,3.09
296,batagay-alyta,50,RU,1598326185,57,67.8,130.41,44.71,3.04
297,pershotravneve,100,UA,1598326186,92,51.39,28.87,58.41,0.47
298,lipin bor,13,RU,1598326037,90,60.26,37.98,56.55,11.52
299,ust-maya,11,RU,1598326186,42,60.42,134.53,57.0,5.26
300,olafsvik,0,IS,1598326186,81,64.89,-23.71,48.0,2.46
301,buckeye,75,US,1598326186,19,33.37,-112.58,105.8,9.17
302,diego de almagro,0,CL,1598326186,86,-26.37,-70.05,40.91,2.19
303,dalby,0,AU,1598326186,32,-27.18,151.27,64.4,14.99
304,biak,25,ID,1598326038,72,-0.91,122.88,81.23,10.13
305,waingapu,0,ID,1598326186,44,-9.66,120.26,85.71,17.47
306,vostok,100,RU,1598326187,100,46.49,135.88,56.91,4.27
307,sulangan,30,PH,1598326038,74,11.14,123.72,84.6,9.17
308,faanui,10,PF,1598326187,81,-16.48,-151.75,77.47,17.02
309,tilichiki,98,RU,1598326187,51,60.47,166.1,50.52,17.67
310,nandyal,100,IN,1598326187,76,15.48,78.48,80.69,7.83
311,chifeng,93,CN,1598326187,30,42.27,118.96,85.44,10.56
312,port-gentil,100,GA,1598326038,78,-0.72,8.78,75.96,9.37
313,noumea,0,NC,1598326143,53,-22.28,166.46,75.2,13.87
314,parana,100,AR,1598326187,57,-31.73,-60.52,72.0,5.99
315,acapulco,100,MX,1598326157,82,16.86,-99.89,79.12,2.64
316,cukai,40,MY,1598326188,70,4.25,103.42,87.8,6.93
317,aswan,0,EG,1598326188,24,24.09,32.91,82.9,6.42
318,tomohon,20,ID,1598326188,52,1.33,124.84,91.4,4.7
319,tukums,20,LV,1598326188,93,56.97,23.16,51.8,6.93
320,saldanha,4,ZA,1598326039,87,-33.01,17.94,44.6,2.24
321,pisco,14,PE,1598326160,87,-13.7,-76.22,62.01,16.11
322,grenada,93,ES,1598326188,77,37.19,-3.61,70.0,1.34
323,chapleau,32,CA,1598326188,96,47.84,-83.4,59.11,3.89
324,quatre cocos,75,MU,1598326039,73,-20.21,57.76,69.8,11.41
325,aasiaat,100,GL,1598326188,93,68.71,-52.87,39.85,2.64
326,phonhong,40,LA,1598326039,66,18.5,102.42,87.8,2.24
327,bilma,43,NE,1598326188,41,18.69,12.92,89.91,6.64
328,katsuura,20,JP,1598326188,70,35.13,140.3,91.0,10.29
329,harper,85,LR,1598326188,83,4.38,-7.72,74.97,9.42
330,brive-la-gaillarde,92,FR,1598326039,95,45.25,1.5,55.0,3.0
331,uvalde,1,US,1598325893,51,29.37,-99.77,84.2,5.82
332,preeceville,0,CA,1598326189,76,51.95,-102.67,57.67,15.28
333,palora,65,EC,1598326189,94,-1.7,-77.93,66.09,2.21
334,pathein,100,MM,1598326189,83,16.78,94.73,82.24,10.8
335,klitos,20,GR,1598326039,77,40.43,21.87,75.0,4.7
336,charters towers,20,AU,1598326040,28,-20.1,146.27,77.18,10.58
337,bima,2,ID,1598326189,32,-8.47,118.72,95.47,5.5
338,goderich,76,CA,1598326040,84,43.75,-81.72,80.01,8.43
339,kamaishi,40,JP,1598326189,58,39.27,141.88,86.0,9.17
340,ossora,99,RU,1598326189,57,59.24,163.07,54.18,1.45
341,sanford,1,US,1598326190,88,28.8,-81.27,82.99,8.05
342,costinesti,5,RO,1598326040,82,43.95,28.63,66.2,2.24
343,chicama,9,PE,1598326190,86,-7.84,-79.15,59.04,5.64
344,calvinia,0,ZA,1598326190,57,-31.47,19.78,44.26,2.93
345,rio grande,87,BR,1598326049,92,-32.03,-52.1,57.99,4.0
346,sindor,97,RU,1598326190,95,62.86,51.89,56.52,2.06
347,prince rupert,90,CA,1598326190,87,54.32,-130.32,55.4,2.24
348,kalmunai,76,LK,1598326040,67,7.42,81.82,83.3,1.32
349,biu,100,NG,1598326190,99,10.61,12.19,63.59,5.59
350,sao joao da barra,0,BR,1598326159,77,-21.64,-41.05,64.15,12.46
351,paramonga,22,PE,1598326190,85,-10.67,-77.83,59.74,8.77
352,sarkikaraagac,0,TR,1598326190,38,38.08,31.37,59.63,2.62
353,irbeyskoye,0,RU,1598326041,67,55.64,95.45,62.46,3.74
354,bud,1,US,1598326190,88,39.45,-86.18,77.0,6.22
355,tabuk,99,PH,1598326191,60,17.42,121.44,87.8,3.2
356,souillac,75,MU,1598326152,73,-20.52,57.52,69.8,11.41
357,bengkulu,94,ID,1598326041,52,-3.8,102.27,86.0,5.28
358,sardarshahr,1,IN,1598326041,68,28.43,74.48,85.08,12.75
359,kinango,66,KE,1598326191,94,-4.14,39.32,68.31,4.74
360,pedernales,51,DO,1598326041,69,18.04,-71.74,81.91,4.65
361,samarai,100,PG,1598326176,86,-10.62,150.67,78.67,14.52
362,itarema,0,BR,1598326041,84,-2.92,-39.92,75.43,11.18
363,ciudad bolivar,32,VE,1598326041,77,8.12,-63.55,78.8,4.65
364,tambura,100,SS,1598326041,94,5.6,27.47,68.02,3.04
365,sistranda,75,NO,1598326041,87,63.73,8.83,50.0,25.28
366,ercis,20,TR,1598326191,62,39.03,43.36,53.6,4.7
367,varkkallai,20,IN,1598326191,74,8.73,76.71,86.0,8.05
368,college,75,US,1598326191,63,64.86,-147.8,62.6,5.82
369,kurchum,39,KZ,1598326192,31,48.57,83.65,77.9,24.9
370,mount isa,0,AU,1598326159,13,-20.73,139.5,82.4,14.99
371,greensburg,40,US,1598326022,78,40.3,-79.54,75.2,9.17
372,kavaratti,20,IN,1598326192,74,10.57,72.64,82.4,9.17
373,kavieng,6,PG,1598326042,67,-2.57,150.8,83.82,6.22
374,geraldton,0,AU,1598325955,68,-28.77,114.6,66.2,8.05
375,jertih,20,MY,1598326192,89,5.73,102.49,87.8,4.7
376,karonga,80,MW,1598326192,67,-9.93,33.93,68.41,4.45
377,denpasar,20,ID,1598326192,74,-8.65,115.22,84.2,11.41
378,cayenne,3,GF,1598326192,100,4.93,-52.33,75.2,7.4
379,palmer,75,US,1598326192,83,42.16,-72.33,73.99,3.36
380,arkhangelsk,40,RU,1598326192,93,64.54,40.54,57.2,4.47
381,port keats,0,AU,1598326192,21,-14.25,129.55,92.08,8.37
382,severnoye,13,RU,1598326192,88,56.35,78.36,54.77,4.97
383,barra do garcas,7,BR,1598326015,37,-15.89,-52.26,75.65,2.98
384,hovd,2,MN,1598326192,38,48.01,91.64,65.84,2.59
385,yulara,0,AU,1598326193,14,-25.24,130.99,84.2,8.05
386,aklavik,20,CA,1598326193,55,68.22,-135.01,66.2,5.82
387,saint-augustin,0,CA,1598326151,86,51.23,-58.65,54.86,4.63
388,port hawkesbury,1,CA,1598326042,93,45.62,-61.35,59.0,4.7
389,loubomo,99,CG,1598326043,89,-4.2,12.67,69.53,4.03
390,san miguel,79,SV,1598326193,93,13.48,-88.18,74.08,2.04
391,porto novo,40,BJ,1598326193,94,6.5,2.6,75.2,8.05
392,mutum,0,BR,1598326193,83,-19.8,-41.44,57.22,2.95
393,rocha,54,UY,1598326043,86,-34.48,-54.33,55.2,12.66
394,tura,44,IN,1598325907,75,25.52,90.22,83.89,4.32
395,yanam,75,IN,1598326193,83,16.73,82.22,82.4,9.17
396,vaitape,12,PF,1598326193,79,-16.52,-151.75,78.28,17.22
397,ambulu,0,ID,1598326184,57,-8.35,113.61,85.68,8.5
398,hay river,75,CA,1598326159,82,60.82,-115.8,57.2,6.93
399,palmerston,1,AU,1598326193,9,-12.49,130.98,91.4,19.46
400,esna,0,EG,1598326193,39,25.29,32.55,82.4,8.23
401,paraiso,90,CR,1598326193,100,9.84,-83.87,68.0,3.36
402,zhongshan,10,CN,1598326194,75,21.32,110.58,87.73,13.51
403,rorvik,100,NO,1598326194,84,64.86,11.24,53.85,42.26
404,saint-louis,54,SN,1598326194,73,16.33,-15.0,83.41,11.25
405,boa vista,40,BR,1598326194,74,2.82,-60.67,80.6,3.36
406,cap malheureux,40,MU,1598326194,81,-19.98,57.61,69.01,3.0
407,novobirilyussy,69,RU,1598326194,71,56.95,90.67,61.86,3.76
408,russell,90,US,1598326194,88,32.35,-85.2,77.0,8.05
409,pacifica,40,US,1598326044,77,37.61,-122.49,66.99,11.41
410,puerto ayacucho,100,VE,1598326194,90,5.66,-67.62,74.64,3.22
411,plattsburgh,75,US,1598326194,100,44.7,-73.45,71.01,3.36
412,northam,100,GB,1598326194,95,51.03,-4.22,61.0,14.0
413,lafayette,1,US,1598325906,74,30.23,-92.07,82.0,4.7
414,raglan,12,NZ,1598326195,87,-37.8,174.88,59.0,17.0
415,pambuhan,35,PH,1598326195,65,13.97,123.08,89.26,7.63
416,ruwi,98,OM,1598326044,83,23.6,58.55,84.2,5.82
417,tiksi,18,RU,1598326195,73,71.69,128.87,40.33,14.65
418,puerto escondido,90,MX,1598325969,78,15.85,-97.07,75.2,9.91
419,bontang,29,ID,1598326195,70,0.13,117.5,83.59,2.93
420,ternate,16,ID,1598326044,75,0.8,127.4,82.67,7.96
421,kisanga,16,TZ,1598326025,81,-7.44,37.7,68.79,1.36
422,vilyuysk,0,RU,1598326195,36,63.76,121.62,60.24,3.83
423,namibe,40,AO,1598326172,93,-15.2,12.15,63.81,1.19
424,santiago de cao,2,PE,1598326195,90,-7.96,-79.24,59.81,11.59
425,danilovka,0,RU,1598326195,48,50.36,44.12,61.83,6.42
426,abbeville,99,FR,1598326045,76,50.1,1.83,59.0,8.43
427,bure,95,ET,1598326195,95,10.7,37.07,54.41,0.83
428,ukiah,90,US,1598325622,39,39.15,-123.21,78.8,4.7
429,bauta,75,CU,1598326195,83,22.98,-82.55,80.6,12.75
430,atascocita,20,US,1598326045,65,30.0,-95.18,82.4,7.63
431,chapais,90,CA,1598326195,93,49.78,-74.85,60.8,2.24
432,sola,75,VU,1598326196,79,-13.88,167.55,87.8,6.93
433,oum hadjer,100,TD,1598326196,84,13.3,19.7,76.28,7.38
434,florence,67,IT,1598326196,93,43.77,11.25,69.01,2.24
435,half moon bay,90,US,1598326045,93,37.46,-122.43,70.0,10.29
436,orissaare,40,EE,1598326045,67,58.56,23.08,62.6,9.17
437,narsaq,24,GL,1598326045,81,60.92,-46.05,42.8,1.12
438,krasnovishersk,100,RU,1598326196,97,60.41,57.08,56.3,4.72
439,yerbogachen,3,RU,1598326196,46,61.28,108.01,61.77,11.3
440,zaraza,100,VE,1598326196,95,9.35,-65.32,74.39,2.17
441,vanimo,94,PG,1598326196,56,-2.67,141.3,86.92,6.82
442,beaverlodge,20,CA,1598326046,71,55.22,-119.44,55.4,8.05
443,petrolina,0,BR,1598326197,77,-9.4,-40.5,69.94,19.3
444,naze,75,JP,1598326197,75,28.37,129.48,91.4,21.92
445,pevek,100,RU,1598326197,97,69.7,170.31,38.12,4.47
446,leh,5,IN,1598326197,32,34.17,77.58,66.67,4.56
447,diffa,68,NE,1598326197,79,13.32,12.61,75.79,11.68
448,pacific grove,3,US,1598325968,96,36.62,-121.92,61.0,3.96
449,dengzhou,77,CN,1598326197,80,37.81,120.75,81.0,7.47
450,peniche,11,PT,1598326197,93,39.36,-9.38,64.99,3.0
451,benjamin constant,75,BR,1598326154,100,-4.38,-70.03,71.6,2.24
452,helong,100,CN,1598326198,59,42.54,129.0,82.92,1.01
453,luorong,76,CN,1598326198,73,24.41,109.61,86.86,5.1
454,el rodeo,100,GT,1598326198,97,14.92,-91.97,69.01,2.04
455,sambava,98,MG,1598326198,83,-14.27,50.17,70.95,9.35
456,saint anthony,90,US,1598326198,65,45.02,-93.22,80.01,4.7
457,mataram,20,ID,1598325980,52,-8.58,116.12,87.8,11.41
458,zhezkazgan,0,KZ,1598326047,71,47.8,67.71,57.2,11.18
459,montlucon,34,FR,1598326198,89,46.33,2.6,51.01,1.01
460,iqaluit,75,CA,1598326198,75,63.75,-68.51,44.6,12.75
461,te anau,67,NZ,1598326047,69,-45.42,167.72,42.24,7.09
462,shubarshi,0,KZ,1598326047,51,48.59,57.19,65.05,3.96
463,henties bay,61,NA,1598326198,90,-22.12,14.28,55.0,3.0
464,baie-comeau,90,CA,1598326136,55,49.22,-68.15,60.8,8.05
465,mokobeng,0,BW,1598326198,37,-23.0,27.67,56.93,1.66
466,itapeva,6,BR,1598326198,90,-23.98,-48.88,50.49,9.53
467,ambatofinandrahana,0,MG,1598326199,93,-20.55,46.8,50.77,2.04
468,rahuri,86,IN,1598326199,72,19.38,74.65,77.74,15.64
469,bathsheba,40,BB,1598326183,78,13.22,-59.52,82.4,12.75
470,dhidhdhoo,82,MV,1598326199,73,6.88,73.1,82.87,11.59
471,huancavelica,99,PE,1598326199,81,-12.77,-74.98,41.49,5.7
472,pochutla,5,MX,1598326199,69,15.74,-96.47,73.4,4.7
473,sao filipe,25,CV,1598326199,82,14.9,-24.5,77.77,0.98
474,fukue,40,JP,1598326047,79,32.69,128.84,86.0,13.87
475,kaeo,11,NZ,1598326047,3,-35.1,173.78,62.01,11.99
476,beira,40,MZ,1598326048,93,-19.84,34.84,66.2,5.82
477,banjar,20,ID,1598326199,74,-8.19,114.97,84.2,11.41
478,oranjemund,0,NA,1598326199,93,-28.55,16.43,49.86,1.36
479,warrington,40,GB,1598326199,93,53.39,-2.58,60.8,10.29
480,porto torres,68,IT,1598326199,82,40.84,8.4,64.4,1.12
481,brae,46,GB,1598326172,87,60.4,-1.35,51.8,8.05
482,san ramon de la nueva oran,44,AR,1598326200,62,-23.13,-64.33,62.01,0.98
483,gasa,0,PS,1598326200,38,31.5,34.47,75.99,5.46
484,marsa matruh,20,EG,1598326173,78,31.35,27.25,75.2,5.82
485,dwarka,100,IN,1598326200,80,22.24,68.97,82.22,19.86
486,inhambane,0,MZ,1598326200,86,-23.86,35.38,67.66,10.42
487,ovsyanka,33,RU,1598326200,77,55.96,92.55,62.6,2.24
488,berlevag,75,NO,1598326200,81,70.86,29.09,50.0,13.87
489,winton,1,US,1598326200,43,37.39,-120.61,87.8,10.29
490,hervey bay,0,AU,1598325997,25,-25.3,152.85,75.99,5.82
491,westport,1,US,1598326190,88,41.14,-73.36,78.8,4.7
492,kendari,38,ID,1598326200,60,-3.94,122.5,83.64,4.97
493,rush,75,IE,1598326200,100,53.52,-6.09,57.99,23.04
494,stokmarknes,75,NO,1598326048,87,68.56,14.91,46.4,4.7
495,grenfell,74,AU,1598326200,65,-33.9,148.17,48.67,8.99
496,vila franca do campo,40,PT,1598326048,94,37.72,-25.43,71.6,6.93
497,hasaki,75,JP,1598326201,69,35.73,140.83,91.0,9.17
498,sibolga,16,ID,1598326201,59,1.74,98.78,87.1,5.12
499,bom jesus,14,BR,1598326201,51,-9.07,-44.36,71.51,2.3
500,north bend,1,US,1598326201,77,43.41,-124.22,64.0,21.92
501,ghanzi,0,BW,1598326049,36,-21.57,21.78,59.72,10.0
502,kutum,99,SD,1598326201,75,14.2,24.67,71.53,5.46
503,shetpe,0,KZ,1598326201,61,44.17,52.12,67.1,4.12
504,baoqing,68,CN,1598326202,71,46.33,132.21,78.31,8.59
505,jumla,66,NP,1598326202,56,29.27,82.18,73.67,4.25
506,pleasanton,1,US,1598326202,60,37.66,-121.87,78.01,16.11
507,fort walton beach,90,US,1598326202,100,30.41,-86.62,78.8,3.36
508,kismayo,56,SO,1598325908,83,-0.36,42.55,76.78,14.79
509,amapa,71,BR,1598326203,98,1.0,-52.0,71.37,2.26
510,khadro,40,PK,1598326203,84,26.15,68.72,86.0,17.98
511,pemangkat,98,ID,1598326203,81,1.17,108.97,78.98,5.97
512,hobyo,77,SO,1598326203,75,5.35,48.53,77.22,21.97
513,manicore,13,BR,1598326049,46,-5.81,-61.3,76.55,0.83
514,coquimbo,5,CL,1598326204,80,-29.95,-71.34,52.99,3.27
515,agadez,13,NE,1598326204,37,19.75,10.25,87.66,3.98
516,kisangani,94,CD,1598326050,96,0.52,25.2,67.19,0.94
517,sheridan,1,US,1598326204,41,44.83,-106.92,79.0,4.7
518,kultuk,100,RU,1598326050,61,51.72,103.7,65.41,0.96
519,maarianhamina,29,AX,1598326204,100,60.1,19.93,51.8,3.36
520,yumen,0,CN,1598326205,12,40.28,97.2,89.78,10.11
521,tamiahua,100,MX,1598326050,81,21.27,-97.45,78.78,3.42
522,makat,0,KZ,1598326050,38,47.65,53.35,69.84,7.54
523,zhigansk,0,RU,1598326205,41,66.77,123.37,54.66,4.54
524,saint-claude,84,FR,1598326050,81,46.5,5.83,57.0,3.83
525,emerald,0,AU,1598326205,17,-23.53,148.17,77.0,5.82
526,legnica,75,PL,1598326050,76,51.21,16.16,57.2,8.05
527,negotin,15,RS,1598326050,70,44.23,22.53,67.55,3.58
528,tobetsu,75,JP,1598326050,74,43.22,141.52,78.8,18.34
529,elizabeth city,20,US,1598326206,88,36.29,-76.25,82.4,10.29
530,xai-xai,0,MZ,1598326206,73,-25.05,33.64,63.77,8.12
531,benghazi,0,LY,1598326206,74,32.12,20.07,77.88,5.99
532,ishigaki,75,JP,1598326122,84,24.34,124.16,87.8,17.22
533,atar,0,MR,1598326050,49,20.52,-13.05,84.96,13.96
534,kallithea,0,GR,1598326050,57,37.95,23.7,81.0,5.32
535,hambantota,20,LK,1598326206,74,6.12,81.12,86.0,6.93
536,evensk,55,RU,1598326206,44,61.95,159.23,52.86,7.52
537,wellington,13,NZ,1598325950,67,-41.29,174.78,57.99,14.99
538,asau,91,RO,1598326206,99,46.43,26.4,60.01,0.09
539,keflavik,20,IS,1598326206,100,64.0,-22.56,42.8,6.93
540,myski,100,RU,1598326206,69,53.71,87.8,63.37,1.63
541,yazoo city,40,US,1598326051,88,32.86,-90.41,80.6,5.75
542,erenhot,0,CN,1598326207,24,43.65,111.98,79.92,10.09
543,iskateley,100,RU,1598326207,85,67.68,53.15,58.24,3.29
